time,voltage
2575.2,6.68185
2575.3,6.66219
2575.4,6.64252
2575.5,6.62285
2575.6,6.60317
2575.7,6.58348
2575.8,6.56379
2575.9,6.54409
2576,6.52438
2576.1,6.50467
2576.2,6.48494
2576.3,6.46522
2576.4,6.44548
2576.5,6.42574
2576.6,6.40599
2576.7,6.38623
2576.8,6.36647
2576.9,6.3467
2577,6.32692
2577.1,6.30714
2577.2,6.28735
2577.3,6.26755
2577.4,6.24774
2577.5,6.22793
2577.6,6.20811
2577.7,6.18828
2577.8,6.16844
2577.9,6.1486
2578,6.12875
2578.1,6.1089
2578.2,6.08903
2578.3,6.06916
2578.4,6.04928
2578.5,6.02939
2578.6,6.0095
2578.7,5.9896
2578.8,5.96969
2578.9,5.94977
2579,5.92984
2579.1,5.90991
2579.2,5.88997
2579.3,5.87002
2579.4,5.85007
2579.5,5.8301
2579.6,5.81013
2579.7,5.79015
2579.8,5.77017
2579.9,5.75017
2580,5.73017
2580.1,5.71016
2580.2,5.69014
2580.3,5.67012
2580.4,5.65008
2580.5,5.63004
2580.6,5.60999
2580.7,5.58993
2580.8,5.56986
2580.9,5.54979
2581,5.52971
2581.1,5.50962
2581.2,5.48952
2581.3,5.46941
2581.4,5.44929
2581.5,5.42917
2581.6,5.40904
2581.7,5.3889
2581.8,5.36875
2581.9,5.34859
2582,5.32843
2582.1,5.30825
2582.2,5.28807
2582.3,5.26788
2582.4,5.24768
2582.5,5.22747
2582.6,5.20725
2582.7,5.18702
2582.8,5.16679
2582.9,5.14655
2583,5.12629
2583.1,5.10603
2583.2,5.08576
2583.3,5.06549
2583.4,5.0452
2583.5,5.0249
2583.6,5.0046
2583.7,4.98428
2583.8,4.96396
2583.9,4.94363
2584,4.92328
2584.1,4.90293
2584.2,4.88257
2584.3,4.86221
2584.4,4.84183
2584.5,4.82144
2584.6,4.80104
2584.7,4.78064
2584.8,4.76022
2584.9,4.7398
2585,4.71936
2585.1,4.69892
2585.2,4.67847
2585.3,4.658
2585.4,4.63753
2585.5,4.61705
2585.6,4.59656
2585.7,4.57606
2585.8,4.55554
2585.9,4.53502
2586,4.51449
2586.1,4.49395
2586.2,4.4734
2586.3,4.45284
2586.4,4.43227
2586.5,4.41169
2586.6,4.3911
2586.7,4.3705
2586.8,4.34989
2586.9,4.32927
2587,4.30864
2587.1,4.288
2587.2,4.26735
2587.3,4.24669
2587.4,4.22602
2587.5,4.20534
2587.6,4.18465
2587.7,4.16394
2587.8,4.14323
2587.9,4.12251
2588,4.10178
2588.1,4.08103
2588.2,4.06028
2588.3,4.03951
2588.4,4.01873
2588.5,3.99795
2588.6,3.97715
2588.7,3.95634
2588.8,3.93552
2588.9,3.91469
2589,3.89385
2589.1,3.873
2589.2,3.85213
2589.3,3.83126
2589.4,3.81037
2589.5,3.78948
2589.6,3.76857
2589.7,3.74765
2589.8,3.72672
2589.9,3.70578
2590,3.68482
2590.1,3.66386
2590.2,3.64288
2590.3,3.6219
2590.4,3.6009
2590.5,3.57989
2590.6,3.55887
2590.7,3.53783
2590.8,3.51679
2590.9,3.49573
2591,3.47466
2591.1,3.45358
2591.2,3.43249
2591.3,3.41138
2591.4,3.39027
2591.5,3.36914
2591.6,3.348
2591.7,3.32684
2591.8,3.30568
2591.9,3.2845
2592,3.26331
2592.1,3.24211
2592.2,3.2209
2592.3,3.19967
2592.4,3.17843
2592.5,3.15718
2592.6,3.13592
2592.7,3.11464
2592.8,3.09335
2592.9,3.07205
2593,3.05073
2593.1,3.02941
2593.2,3.00807
2593.3,2.98671
2593.4,2.96535
2593.5,2.94397
2593.6,2.92258
2593.7,2.90117
2593.8,2.87975
2593.9,2.85832
2594,2.83688
2594.1,2.81542
2594.2,2.79395
2594.3,2.77247
2594.4,2.75097
2594.5,2.72946
2594.6,2.70793
2594.7,2.68639
2594.8,2.66484
2594.9,2.64328
2595,2.6217
2595.1,2.6001
2595.2,2.5785
2595.3,2.55687
2595.4,2.53524
2595.5,2.51359
2595.6,2.49193
2595.7,2.47025
2595.8,2.44856
2595.9,2.42685
2596,2.40513
2596.1,2.3834
2596.2,2.36165
2596.3,2.33989
2596.4,2.31811
2596.5,2.29632
2596.6,2.27451
2596.7,2.25269
2596.8,2.23085
2596.9,2.20901
2597,2.18714
2597.1,2.16526
2597.2,2.14336
2597.3,2.12145
2597.4,2.09953
2597.5,2.07759
2597.6,2.05563
2597.7,2.03366
2597.8,2.01167
2597.9,1.98967
2598,1.96766
2598.1,1.94562
2598.2,1.92358
2598.3,1.90151
2598.4,1.87943
2598.5,1.85734
2598.6,1.83523
2598.7,1.8131
2598.8,1.79096
2598.9,1.7688
2599,1.74663
2599.1,1.72443
2599.2,1.70223
2599.3,1.68001
2599.4,1.65777
2599.5,1.63551
2599.6,1.61324
2599.7,1.59095
2599.8,1.56865
2599.9,1.54633
2600,1.52399
2600.1,1.50163
2600.2,1.47926
2600.3,1.45687
2600.4,1.43447
2600.5,1.41205
2600.6,1.38961
2600.7,1.36715
2600.8,1.34468
2600.9,1.32219
2601,1.29968
2601.1,1.27716
2601.2,1.25461
2601.3,1.23205
2601.4,1.20947
2601.5,1.18688
2601.6,1.16427
2601.7,1.14163
2601.8,1.11899
2601.9,1.09632
2602,1.07364
2602.1,1.05093
2602.2,1.02821
2602.3,1.00547
2602.4,0.982717
2602.5,0.959942
2602.6,0.937148
2602.7,0.914336
2602.8,0.891505
2602.9,0.868656
2603,0.845788
2603.1,0.822901
2603.2,0.799995
2603.3,0.777071
2603.4,0.754128
2603.5,0.731165
2603.6,0.708184
2603.7,0.685183
2603.8,0.662163
2603.9,0.639124
2604,0.616065
2604.1,0.592987
2604.2,0.569889
2604.3,0.546772
2604.4,0.523635
2604.5,0.500478
2604.6,0.477301
2604.7,0.454105
2604.8,0.430888
2604.9,0.407652
2605,0.38439
2605.1,0.36112
2605.2,0.33782
2605.3,0.3145
2605.4,0.29116
2605.5,0.26781
2605.6,0.24443
2605.7,0.22103
2605.8,0.1976
2605.9,0.17416
2606,0.1507
2606.1,0.12722
2606.2,0.10371
2606.3,0.08019
2606.4,0.05664
2606.5,0.03307
2606.6,0.00948
2606.7,-0.01413
2606.8,-0.03777
2606.9,-0.06142
2607,-0.0851
2607.1,-0.1088
2607.2,-0.13252
2607.3,-0.15626
2607.4,-0.18002
2607.5,-0.20381
2607.6,-0.22762
2607.7,-0.25145
2607.8,-0.27531
2607.9,-0.29918
2608,-0.32308
2608.1,-0.347
2608.2,-0.37095
2608.3,-0.39491
2608.4,-0.41891
2608.5,-0.44292
2608.6,-0.46696
2608.7,-0.49101
2608.8,-0.5151
2608.9,-0.5392
2609,-0.56333
2609.1,-0.58749
2609.2,-0.61167
2609.3,-0.63587
2609.4,-0.66009
2609.5,-0.68434
2609.6,-0.70861
2609.7,-0.73291
2609.8,-0.75723
2609.9,-0.78158
2610,-0.80595
2610.1,-0.83034
2610.2,-0.85476
2610.3,-0.8792
2610.4,-0.90367
2610.5,-0.92817
2610.6,-0.95269
2610.7,-0.97723
2610.8,-1.0018
2610.9,-1.02639
2611,-1.05101
2611.1,-1.07566
2611.2,-1.10033
2611.3,-1.12502
2611.4,-1.14974
2611.5,-1.17449
2611.6,-1.19926
2611.7,-1.22406
2611.8,-1.24889
2611.9,-1.27374
2612,-1.29862
2612.1,-1.32352
2612.2,-1.34845
2612.3,-1.37341
2612.4,-1.3984
2612.5,-1.42341
2612.6,-1.44845
2612.7,-1.47351
2612.8,-1.4986
2612.9,-1.52372
2613,-1.54887
2613.1,-1.57405
2613.2,-1.59925
2613.3,-1.62448
2613.4,-1.64974
2613.5,-1.67502
2613.6,-1.70033
2613.7,-1.72568
2613.8,-1.75105
2613.9,-1.77644
2614,-1.80187
2614.1,-1.82732
2614.2,-1.85281
2614.3,-1.87832
2614.4,-1.90386
2614.5,-1.92943
2614.6,-1.95503
2614.7,-1.98066
2614.8,-2.00632
2614.9,-2.032
2615,-2.05772
2615.1,-2.08347
2615.2,-2.10924
2615.3,-2.13505
2615.4,-2.16088
2615.5,-2.18675
2615.6,-2.21264
2615.7,-2.23857
2615.8,-2.26453
2615.9,-2.29051
2616,-2.31653
2616.1,-2.34258
2616.2,-2.36866
2616.3,-2.39477
2616.4,-2.42091
2616.5,-2.44708
2616.6,-2.47328
2616.7,-2.49952
2616.8,-2.52579
2616.9,-2.55208
2617,-2.57841
2617.1,-2.60477
2617.2,-2.63117
2617.3,-2.65759
2617.4,-2.68405
2617.5,-2.71054
2617.6,-2.73707
2617.7,-2.76362
2617.8,-2.79021
2617.9,-2.81683
2618,-2.84349
2618.1,-2.87017
2618.2,-2.89689
2618.3,-2.92365
2618.4,-2.95044
2618.5,-2.97726
2618.6,-3.00411
2618.7,-3.031
2618.8,-3.05792
2618.9,-3.08488
2619,-3.11187
2619.1,-3.13889
2619.2,-3.16595
2619.3,-3.19305
2619.4,-3.22018
2619.5,-3.24734
2619.6,-3.27454
2619.7,-3.30177
2619.8,-3.32904
2619.9,-3.35635
2620,-3.38369
2620.1,-3.41106
2620.2,-3.43847
2620.3,-3.46592
2620.4,-3.4934
2620.5,-3.52092
2620.6,-3.54848
2620.7,-3.57607
2620.8,-3.6037
2620.9,-3.63136
2621,-3.65907
2621.1,-3.68681
2621.2,-3.71458
2621.3,-3.74239
2621.4,-3.77025
2621.5,-3.79813
2621.6,-3.82606
2621.7,-3.85402
2621.8,-3.88202
2621.9,-3.91006
2622,-3.93814
2622.1,-3.96626
2622.2,-3.99441
2622.3,-4.0226
2622.4,-4.05083
2622.5,-4.0791
2622.6,-4.10741
2622.7,-4.13576
2622.8,-4.16415
2622.9,-4.19258
2623,-4.22104
2623.1,-4.24955
2623.2,-4.2781
2623.3,-4.30668
2623.4,-4.33531
2623.5,-4.36397
2623.6,-4.39268
2623.7,-4.42143
2623.8,-4.45022
2623.9,-4.47904
2624,-4.50791
2624.1,-4.53683
2624.2,-4.56578
2624.3,-4.59477
2624.4,-4.62381
2624.5,-4.65288
2624.6,-4.682
2624.7,-4.71116
2624.8,-4.74036
2624.9,-4.76961
2625,-4.7989
2625.1,-4.82823
2625.2,-4.8576
2625.3,-4.88701
2625.4,-4.91647
2625.5,-4.94597
2625.6,-4.97552
2625.7,-5.00511
2625.8,-5.03474
2625.9,-5.06442
2626,-5.09414
2626.1,-5.1239
2626.2,-5.15371
2626.3,-5.18356
2626.4,-5.21346
2626.5,-5.2434
2626.6,-5.27338
2626.7,-5.30342
2626.8,-5.33349
2626.9,-5.36361
2627,-5.39378
2627.1,-5.42399
2627.2,-5.45425
2627.3,-5.48456
2627.4,-5.51491
2627.5,-5.5453
2627.6,-5.57575
2627.7,-5.60624
2627.8,-5.63677
2627.9,-5.66735
2628,-5.69798
2628.1,-5.72866
2628.2,-5.75939
2628.3,-5.79016
2628.4,-5.82098
2628.5,-5.85184
2628.6,-5.88276
2628.7,-5.91372
2628.8,-5.94473
2628.9,-5.97579
2629,-6.0069
2629.1,-6.03806
2629.2,-6.06926
2629.3,-6.10052
2629.4,-6.13182
2629.5,-6.16318
2629.6,-6.19458
2629.7,-6.22603
2629.8,-6.25753
2629.9,-6.28909
2630,-6.32069
2630.1,-6.35234
2630.2,-6.38404
2630.3,-6.4158
2630.4,-6.4476
2630.5,-6.47946
2630.6,-6.51137
2630.7,-6.54332
2630.8,-6.57533
2630.9,-6.60739
2631,-6.63951
2631.1,-6.67167
2631.2,-6.70389
2631.3,-6.73616
2631.4,-6.76848
2631.5,-6.80085
2631.6,-6.83328
2631.7,-6.86576
2631.8,-6.89829
2631.9,-6.93088
2632,-6.96352
2632.1,-6.99621
2632.2,-7.02895
2632.3,-7.06175
2632.4,-7.09461
2632.5,-7.12752
2632.6,-7.16048
2632.7,-7.1935
2632.8,-7.22657
2632.9,-7.2597
2633,-7.29288
2633.1,-7.32611
2633.2,-7.35941
2633.3,-7.39275
2633.4,-7.42616
2633.5,-7.45962
2633.6,-7.49313
2633.7,-7.5267
2633.8,-7.56033
2633.9,-7.59401
2634,-7.62775
2634.1,-7.66155
2634.2,-7.69541
2634.3,-7.72932
2634.4,-7.76329
2634.5,-7.79731
2634.6,-7.8314
2634.7,-7.86554
2634.8,-7.89974
2634.9,-7.93399
2635,-7.96831
2635.1,-8.00268
2635.2,-8.03712
2635.3,-8.07161
2635.4,-8.10616
2635.5,-8.14077
2635.6,-8.17544
2635.7,-8.21016
2635.8,-8.24495
2635.9,-8.2798
2636,-8.3147
2636.1,-8.34967
2636.2,-8.3847
2636.3,-8.41978
2636.4,-8.45493
2636.5,-8.49014
2636.6,-8.52541
2636.7,-8.56074
2636.8,-8.59613
2636.9,-8.6316
2637,-8.6671
2637.1,-8.7027
2637.2,-8.7383
2637.3,-8.774
2637.4,-8.8098
2637.5,-8.8456
2637.6,-8.8815
2637.7,-8.9174
2637.8,-8.9534
2637.9,-8.9895
2638,-9.0256
2638.1,-9.0618
2638.2,-9.0981
2638.3,-9.1344
2638.4,-9.1708
2638.5,-9.2073
2638.6,-9.2438
2638.7,-9.2804
2638.8,-9.317
2638.9,-9.3537
2639,-9.3905
2639.1,-9.4273
2639.2,-9.4642
2639.3,-9.5012
2639.4,-9.5382
2639.5,-9.5753
2639.6,-9.6125
2639.7,-9.6497
2639.8,-9.687
2639.9,-9.7244
2640,-9.7618
2640.1,-9.7993
2640.2,-9.8369
2640.3,-9.8745
2640.4,-9.9122
2640.5,-9.9499
2640.6,-9.9878
2640.7,-10.0256
2640.8,-10.0636
2640.9,-10.1016
2641,-10.1397
2641.1,-10.1779
2641.2,-10.2161
2641.3,-10.2544
2641.4,-10.2928
2641.5,-10.3312
2641.6,-10.3697
2641.7,-10.4083
2641.8,-10.4469
2641.9,-10.4856
2642,-10.5244
2642.1,-10.5632
2642.2,-10.6021
2642.3,-10.6411
2642.4,-10.6801
2642.5,-10.7193
2642.6,-10.7584
2642.7,-10.7977
2642.8,-10.837
2642.9,-10.8764
2643,-10.9159
2643.1,-10.9554
2643.2,-10.995
2643.3,-11.0347
2643.4,-11.0744
2643.5,-11.1143
2643.6,-11.1541
2643.7,-11.1941
2643.8,-11.2341
2643.9,-11.2742
2644,-11.3144
2644.1,-11.3546
2644.2,-11.3949
2644.3,-11.4353
2644.4,-11.4758
2644.5,-11.5163
2644.6,-11.5569
2644.7,-11.5976
2644.8,-11.6383
2644.9,-11.6791
2645,-11.72
2645.1,-11.7609
2645.2,-11.802
2645.3,-11.8431
2645.4,-11.8842
2645.5,-11.9255
2645.6,-11.9668
2645.7,-12.0082
2645.8,-12.0497
2645.9,-12.0912
2646,-12.1328
2646.1,-12.1745
2646.2,-12.2162
2646.3,-12.2581
2646.4,-12.3
2646.5,-12.3419
2646.6,-12.384
2646.7,-12.4261
2646.8,-12.4683
2646.9,-12.5106
2647,-12.5529
2647.1,-12.5953
2647.2,-12.6378
2647.3,-12.6804
2647.4,-12.723
2647.5,-12.7657
2647.6,-12.8085
2647.7,-12.8513
2647.8,-12.8943
2647.9,-12.9373
2648,-12.9804
2648.1,-13.0235
2648.2,-13.0668
2648.3,-13.1101
2648.4,-13.1534
2648.5,-13.1969
2648.6,-13.2404
2648.7,-13.284
2648.8,-13.3277
2648.9,-13.3715
2649,-13.4153
2649.1,-13.4592
2649.2,-13.5032
2649.3,-13.5473
2649.4,-13.5914
2649.5,-13.6356
2649.6,-13.6799
2649.7,-13.7242
2649.8,-13.7687
2649.9,-13.8132
2650,-13.8578
2650.1,-13.9024
2650.2,-13.9472
2650.3,-13.992
2650.4,-14.0369
2650.5,-14.0818
2650.6,-14.1269
2650.7,-14.172
2650.8,-14.2172
2650.9,-14.2625
2651,-14.3078
2651.1,-14.3532
2651.2,-14.3987
2651.3,-14.4443
2651.4,-14.49
2651.5,-14.5357
2651.6,-14.5815
2651.7,-14.6274
2651.8,-14.6734
2651.9,-14.7194
2652,-14.7655
2652.1,-14.8117
2652.2,-14.858
2652.3,-14.9043
2652.4,-14.9507
2652.5,-14.9972
2652.6,-15.0438
2652.7,-15.0905
2652.8,-15.1372
2652.9,-15.184
2653,-15.2309
2653.1,-15.2779
2653.2,-15.3249
2653.3,-15.3721
2653.4,-15.4193
2653.5,-15.4665
2653.6,-15.5139
2653.7,-15.5613
2653.8,-15.6088
2653.9,-15.6564
2654,-15.7041
2654.1,-15.7518
2654.2,-15.7997
2654.3,-15.8476
2654.4,-15.8956
2654.5,-15.9436
2654.6,-15.9918
2654.7,-16.04
2654.8,-16.0883
2654.9,-16.1367
2655,-16.1851
2655.1,-16.2337
2655.2,-16.2823
2655.3,-16.331
2655.4,-16.3797
2655.5,-16.4286
2655.6,-16.4775
2655.7,-16.5265
2655.8,-16.5756
2655.9,-16.6248
2656,-16.6741
2656.1,-16.7234
2656.2,-16.7728
2656.3,-16.8223
2656.4,-16.8719
2656.5,-16.9216
2656.6,-16.9713
2656.7,-17.0211
2656.8,-17.071
2656.9,-17.121
2657,-17.1711
2657.1,-17.2212
2657.2,-17.2714
2657.3,-17.3217
2657.4,-17.3721
2657.5,-17.4226
2657.6,-17.4732
2657.7,-17.5238
2657.8,-17.5745
2657.9,-17.6253
2658,-17.6762
2658.1,-17.7272
2658.2,-17.7782
2658.3,-17.8294
2658.4,-17.8806
2658.5,-17.9319
2658.6,-17.9833
2658.7,-18.0347
2658.8,-18.0863
2658.9,-18.1379
2659,-18.1897
2659.1,-18.2415
2659.2,-18.2934
2659.3,-18.3454
2659.4,-18.3974
2659.5,-18.4496
2659.6,-18.5018
2659.7,-18.5541
2659.8,-18.6066
2659.9,-18.6591
2660,-18.7116
2660.1,-18.7643
2660.2,-18.8171
2660.3,-18.8699
2660.4,-18.9229
2660.5,-18.9759
2660.6,-19.029
2660.7,-19.0822
2660.8,-19.1355
2660.9,-19.1889
2661,-19.2423
2661.1,-19.2959
2661.2,-19.3496
2661.3,-19.4033
2661.4,-19.4571
2661.5,-19.511
2661.6,-19.5651
2661.7,-19.6192
2661.8,-19.6734
2661.9,-19.7277
2662,-19.782
2662.1,-19.8365
2662.2,-19.8911
2662.3,-19.9457
2662.4,-20.0005
2662.5,-20.0554
2662.6,-20.1103
2662.7,-20.1653
2662.8,-20.2205
2662.9,-20.2757
2663,-20.331
2663.1,-20.3865
2663.2,-20.442
2663.3,-20.4976
2663.4,-20.5533
2663.5,-20.6091
2663.6,-20.665
2663.7,-20.7211
2663.8,-20.7772
2663.9,-20.8334
2664,-20.8897
2664.1,-20.9461
2664.2,-21.0026
2664.3,-21.0592
2664.4,-21.1159
2664.5,-21.1727
2664.6,-21.2297
2664.7,-21.2867
2664.8,-21.3438
2664.9,-21.401
2665,-21.4584
2665.1,-21.5158
2665.2,-21.5733
2665.3,-21.631
2665.4,-21.6887
2665.5,-21.7466
2665.6,-21.8045
2665.7,-21.8626
2665.8,-21.9208
2665.9,-21.9791
2666,-22.0375
2666.1,-22.096
2666.2,-22.1546
2666.3,-22.2133
2666.4,-22.2721
2666.5,-22.3311
2666.6,-22.3901
2666.7,-22.4493
2666.8,-22.5085
2666.9,-22.5679
2667,-22.6274
2667.1,-22.687
2667.2,-22.7468
2667.3,-22.8066
2667.4,-22.8665
2667.5,-22.9266
2667.6,-22.9868
2667.7,-23.0471
2667.8,-23.1075
2667.9,-23.168
2668,-23.2287
2668.1,-23.2894
2668.2,-23.3503
2668.3,-23.4113
2668.4,-23.4724
2668.5,-23.5337
2668.6,-23.595
2668.7,-23.6565
2668.8,-23.7181
2668.9,-23.7798
2669,-23.8417
2669.1,-23.9036
2669.2,-23.9657
2669.3,-24.0279
2669.4,-24.0903
2669.5,-24.1527
2669.6,-24.2153
2669.7,-24.278
2669.8,-24.3408
2669.9,-24.4038
2670,-24.4669
2670.1,-24.5301
2670.2,-24.5934
2670.3,-24.6569
2670.4,-24.7204
2670.5,-24.7842
2670.6,-24.848
2670.7,-24.912
2670.8,-24.9761
2670.9,-25.0403
2671,-25.1046
2671.1,-25.1691
2671.2,-25.2337
2671.3,-25.2985
2671.4,-25.3634
2671.5,-25.4284
2671.6,-25.4935
2671.7,-25.5588
2671.8,-25.6242
2671.9,-25.6897
2672,-25.7554
2672.1,-25.8212
2672.2,-25.8871
2672.3,-25.9532
2672.4,-26.0194
2672.5,-26.0858
2672.6,-26.1522
2672.7,-26.2189
2672.8,-26.2856
2672.9,-26.3525
2673,-26.4195
2673.1,-26.4867
2673.2,-26.5539
2673.3,-26.6214
2673.4,-26.6889
2673.5,-26.7567
2673.6,-26.8245
2673.7,-26.8925
2673.8,-26.9606
2673.9,-27.0289
2674,-27.0973
2674.1,-27.1658
2674.2,-27.2345
2674.3,-27.3033
2674.4,-27.3722
2674.5,-27.4413
2674.6,-27.5106
2674.7,-27.58
2674.8,-27.6495
2674.9,-27.7191
2675,-27.7889
2675.1,-27.8589
2675.2,-27.929
2675.3,-27.9992
2675.4,-28.0696
2675.5,-28.1401
2675.6,-28.2107
2675.7,-28.2815
2675.8,-28.3525
2675.9,-28.4236
2676,-28.4948
2676.1,-28.5662
2676.2,-28.6377
2676.3,-28.7094
2676.4,-28.7812
2676.5,-28.8531
2676.6,-28.9252
2676.7,-28.9975
2676.8,-29.0699
2676.9,-29.1424
2677,-29.2151
2677.1,-29.2879
2677.2,-29.3609
2677.3,-29.434
2677.4,-29.5073
2677.5,-29.5807
2677.6,-29.6543
2677.7,-29.728
2677.8,-29.8019
2677.9,-29.8759
2678,-29.95
2678.1,-30.0243
2678.2,-30.0988
2678.3,-30.1734
2678.4,-30.2482
2678.5,-30.3231
2678.6,-30.3981
2678.7,-30.4733
2678.8,-30.5487
2678.9,-30.6242
2679,-30.6998
2679.1,-30.7756
2679.2,-30.8516
2679.3,-30.9277
2679.4,-31.004
2679.5,-31.0804
2679.6,-31.1569
2679.7,-31.2336
2679.8,-31.3105
2679.9,-31.3875
2680,-31.4647
2680.1,-31.542
2680.2,-31.6195
2680.3,-31.6972
2680.4,-31.7749
2680.5,-31.8529
2680.6,-31.931
2680.7,-32.0092
2680.8,-32.0877
2680.9,-32.1662
2681,-32.2449
2681.1,-32.3238
2681.2,-32.4029
2681.3,-32.4821
2681.4,-32.5614
2681.5,-32.6409
2681.6,-32.7206
2681.7,-32.8004
2681.8,-32.8804
2681.9,-32.9606
2682,-33.0409
2682.1,-33.1213
2682.2,-33.2019
2682.3,-33.2827
2682.4,-33.3637
2682.5,-33.4448
2682.6,-33.5261
2682.7,-33.6075
2682.8,-33.6891
2682.9,-33.7709
2683,-33.8528
2683.1,-33.9349
2683.2,-34.0171
2683.3,-34.0996
2683.4,-34.1822
2683.5,-34.2649
2683.6,-34.3478
2683.7,-34.4309
2683.8,-34.5142
2683.9,-34.5976
2684,-34.6812
2684.1,-34.765
2684.2,-34.8489
2684.3,-34.933
2684.4,-35.0173
2684.5,-35.1017
2684.6,-35.1864
2684.7,-35.2712
2684.8,-35.3561
2684.9,-35.4413
2685,-35.5266
2685.1,-35.6121
2685.2,-35.6978
2685.3,-35.7836
2685.4,-35.8696
2685.5,-35.9558
2685.6,-36.0422
2685.7,-36.1288
2685.8,-36.2155
2685.9,-36.3025
2686,-36.3896
2686.1,-36.4769
2686.2,-36.5643
2686.3,-36.652
2686.4,-36.7398
2686.5,-36.8278
2686.6,-36.9161
2686.7,-37.0045
2686.8,-37.093
2686.9,-37.1818
2687,-37.2708
2687.1,-37.3599
2687.2,-37.4493
2687.3,-37.5388
2687.4,-37.6286
2687.5,-37.7185
2687.6,-37.8086
2687.7,-37.8989
2687.8,-37.9894
2687.9,-38.0801
2688,-38.171
2688.1,-38.2621
2688.2,-38.3535
2688.3,-38.445
2688.4,-38.5367
2688.5,-38.6286
2688.6,-38.7207
2688.7,-38.813
2688.8,-38.9055
2688.9,-38.9983
2689,-39.0912
2689.1,-39.1844
2689.2,-39.2777
2689.3,-39.3713
2689.4,-39.4651
2689.5,-39.5591
2689.6,-39.6533
2689.7,-39.7477
2689.8,-39.8423
2689.9,-39.9372
2690,-40.0323
2690.1,-40.1275
2690.2,-40.2231
2690.3,-40.3188
2690.4,-40.4148
2690.5,-40.5109
2690.6,-40.6073
2690.7,-40.704
2690.8,-40.8008
2690.9,-40.8979
2691,-40.9952
2691.1,-41.0928
2691.2,-41.1906
2691.3,-41.2886
2691.4,-41.3868
2691.5,-41.4853
2691.6,-41.584
2691.7,-41.683
2691.8,-41.7822
2691.9,-41.8816
2692,-41.9813
2692.1,-42.0812
2692.2,-42.1814
2692.3,-42.2818
2692.4,-42.3825
2692.5,-42.4834
2692.6,-42.5845
2692.7,-42.6859
2692.8,-42.7876
2692.9,-42.8895
2693,-42.9917
2693.1,-43.0941
2693.2,-43.1968
2693.3,-43.2997
2693.4,-43.4029
2693.5,-43.5064
2693.6,-43.6101
2693.7,-43.7141
2693.8,-43.8183
2693.9,-43.9228
2694,-44.0276
2694.1,-44.1327
2694.2,-44.238
2694.3,-44.3436
2694.4,-44.4495
2694.5,-44.5556
2694.6,-44.662
2694.7,-44.7687
2694.8,-44.8757
2694.9,-44.9829
2695,-45.0905
2695.1,-45.1983
2695.2,-45.3064
2695.3,-45.4148
2695.4,-45.5234
2695.5,-45.6324
2695.6,-45.7416
2695.7,-45.8512
2695.8,-45.961
2695.9,-46.0711
2696,-46.1816
2696.1,-46.2923
2696.2,-46.4033
2696.3,-46.5146
2696.4,-46.6262
2696.5,-46.7381
2696.6,-46.8503
2696.7,-46.9628
2696.8,-47.0756
2696.9,-47.1888
2697,-47.3022
2697.1,-47.4159
2697.2,-47.53
2697.3,-47.6443
2697.4,-47.759
2697.5,-47.8739
2697.6,-47.9892
2697.7,-48.1048
2697.8,-48.2208
2697.9,-48.337
2698,-48.4535
2698.1,-48.5704
2698.2,-48.6876
2698.3,-48.8051
2698.4,-48.9229
2698.5,-49.0411
2698.6,-49.1596
2698.7,-49.2784
2698.8,-49.3975
2698.9,-49.5169
2699,-49.6367
2699.1,-49.7568
2699.2,-49.8772
2699.3,-49.998
2699.4,-50.119
2699.5,-50.2404
2699.6,-50.3622
2699.7,-50.4842
2699.8,-50.6066
2699.9,-50.7294
2700,-50.8524
2700.1,-50.9758
2700.2,-51.0995
2700.3,-51.2235
2700.4,-51.3479
2700.5,-51.4726
2700.6,-51.5977
2700.7,-51.723
2700.8,-51.8487
2700.9,-51.9747
2701,-52.1011
2701.1,-52.2278
2701.2,-52.3548
2701.3,-52.4821
2701.4,-52.6098
2701.5,-52.7378
2701.6,-52.8661
2701.7,-52.9947
2701.8,-53.1237
2701.9,-53.253
2702,-53.3826
2702.1,-53.5125
2702.2,-53.6428
2702.3,-53.7733
2702.4,-53.9042
2702.5,-54.0354
2702.6,-54.1669
2702.7,-54.2987
2702.8,-54.4308
2702.9,-54.5633
2703,-54.696
2703.1,-54.829
2703.2,-54.9623
2703.3,-55.096
2703.4,-55.2299
2703.5,-55.3641
2703.6,-55.4986
2703.7,-55.6334
2703.8,-55.7685
2703.9,-55.9038
2704,-56.0394
2704.1,-56.1753
2704.2,-56.3115
2704.3,-56.4479
2704.4,-56.5846
2704.5,-56.7215
2704.6,-56.8587
2704.7,-56.9961
2704.8,-57.1338
2704.9,-57.2717
2705,-57.4099
2705.1,-57.5482
2705.2,-57.6868
2705.3,-57.8256
2705.4,-57.9646
2705.5,-58.1038
2705.6,-58.2432
2705.7,-58.3828
2705.8,-58.5226
2705.9,-58.6626
2706,-58.8027
2706.1,-58.943
2706.2,-59.0834
2706.3,-59.224
2706.4,-59.3648
2706.5,-59.5056
2706.6,-59.6466
2706.7,-59.7877
2706.8,-59.9289
2706.9,-60.0703
2707,-60.2117
2707.1,-60.3532
2707.2,-60.4947
2707.3,-60.6363
2707.4,-60.778
2707.5,-60.9197
2707.6,-61.0615
2707.7,-61.2033
2707.8,-61.3451
2707.9,-61.4869
2708,-61.6286
2708.1,-61.7704
2708.2,-61.9121
2708.3,-62.0538
